Indice,File,Diff_media
559,09000_02000_label_free.tif,22.6321
560,09000_02500_label_free.tif,38.0463
561,09000_03000_label_free.tif,39.8688
562,09000_03500_label_free.tif,40.5669
563,09000_04000_label_free.tif,38.9177
564,09000_04500_label_free.tif,32.8261
565,09000_05000_label_free.tif,27.1087
566,09000_05500_label_free.tif,25.6277
567,09000_06000_label_free.tif,30.1206
568,09000_06500_label_free.tif,31.1826
569,09000_07000_label_free.tif,28.2641
570,09000_07500_label_free.tif,29.8848
571,09000_08000_label_free.tif,25.7516
572,09000_08500_label_free.tif,19.8298
573,09000_09000_label_free.tif,26.0619
574,09000_09500_label_free.tif,34.8056
575,09000_10000_label_free.tif,33.4083
576,09000_10500_label_free.tif,33.174
577,09000_11000_label_free.tif,36.1817
578,09000_11500_label_free.tif,37.0774
579,09000_12000_label_free.tif,36.0004
580,09000_12500_label_free.tif,32.4026
581,09000_13000_label_free.tif,27.4006
582,09000_13500_label_free.tif,22.6859
583,09000_14000_label_free.tif,22.3821
584,09000_14500_label_free.tif,20.7892
585,09000_15000_label_free.tif,17.8403
586,09000_15500_label_free.tif,20.1935
587,09000_16000_label_free.tif,24.0646
588,09000_16500_label_free.tif,24.4982
589,09000_17000_label_free.tif,22.782
590,09000_17500_label_free.tif,21.2796
591,09000_18000_label_free.tif,26.2792
592,09000_18500_label_free.tif,35.7831
593,09000_19000_label_free.tif,31.737
594,09000_19500_label_free.tif,25.6417
595,09000_20000_label_free.tif,29.6915
596,09500_00000_label_free.tif,22.1334
597,09500_00500_label_free.tif,27.8232
598,09500_01000_label_free.tif,22.0727
599,09500_01500_label_free.tif,11.7191
600,09500_02000_label_free.tif,19.4967
601,09500_02500_label_free.tif,38.8113
602,09500_03000_label_free.tif,42.651
603,09500_03500_label_free.tif,38.0725
604,09500_04000_label_free.tif,31.735
605,09500_04500_label_free.tif,24.2228
606,09500_05000_label_free.tif,21.7449
607,09500_05500_label_free.tif,24.2212
608,09500_06000_label_free.tif,28.2762
609,09500_06500_label_free.tif,30.3426
610,09500_07000_label_free.tif,28.611
611,09500_07500_label_free.tif,31.607
612,09500_08000_label_free.tif,33.1644
613,09500_08500_label_free.tif,20.5291
614,09500_09000_label_free.tif,18.0637
615,09500_09500_label_free.tif,28.278
616,09500_10000_label_free.tif,32.933
617,09500_10500_label_free.tif,31.3159
618,09500_11000_label_free.tif,32.8813
619,09500_11500_label_free.tif,34.2389
620,09500_12000_label_free.tif,33.5431
621,09500_12500_label_free.tif,34.9005
622,09500_13000_label_free.tif,36.091
623,09500_13500_label_free.tif,35.02
624,09500_14000_label_free.tif,36.6872
625,09500_14500_label_free.tif,34.7237
626,09500_15000_label_free.tif,26.7254
627,09500_15500_label_free.tif,25.1112
628,09500_16000_label_free.tif,27.5509
629,09500_16500_label_free.tif,26.4563
630,09500_17000_label_free.tif,24.3945
631,09500_17500_label_free.tif,21.548
632,09500_18000_label_free.tif,31.1489
633,09500_18500_label_free.tif,42.5997
634,09500_19000_label_free.tif,32.5606
635,09500_19500_label_free.tif,23.9124
636,09500_20000_label_free.tif,28.409
637,10000_00000_label_free.tif,17.725
638,10000_00500_label_free.tif,24.0183
639,10000_01000_label_free.tif,17.9677
640,10000_01500_label_free.tif,14.4575
641,10000_02000_label_free.tif,24.2194
642,10000_02500_label_free.tif,36.7481
643,10000_03000_label_free.tif,38.0075
644,10000_03500_label_free.tif,34.13
645,10000_04000_label_free.tif,24.0495
646,10000_04500_label_free.tif,13.5288
647,10000_05000_label_free.tif,25.3389
648,10000_05500_label_free.tif,19.8961
649,10000_06000_label_free.tif,21.2824
650,10000_06500_label_free.tif,27.098
651,10000_07000_label_free.tif,28.9483
652,10000_07500_label_free.tif,31.0356
653,10000_08000_label_free.tif,32.1821
654,10000_08500_label_free.tif,24.5128
655,10000_09000_label_free.tif,37.1977
656,10000_09500_label_free.tif,20.1092
657,10000_10000_label_free.tif,30.4047
658,10000_10500_label_free.tif,30.2091
659,10000_11000_label_free.tif,33.8019
660,10000_11500_label_free.tif,36.2551
661,10000_12000_label_free.tif,34.4459
662,10000_12500_label_free.tif,34.8943
663,10000_13000_label_free.tif,38.6016
664,10000_14000_label_free.tif,45.5507
665,10000_14500_label_free.tif,43.3391
666,10000_15000_label_free.tif,35.0567
667,10000_15500_label_free.tif,34.5877
668,10000_16000_label_free.tif,35.4923
669,10000_16500_label_free.tif,27.6746
670,10000_17000_label_free.tif,26.2317
671,10000_17500_label_free.tif,24.0019
672,10000_18000_label_free.tif,33.5018
673,10000_18500_label_free.tif,42.7011
674,10000_19000_label_free.tif,31.4908
675,10000_19500_label_free.tif,23.4705
